job_id,worker_id,platform_id,region_id,project_id,date_id,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend,is_gap_day
6840,743,2,1,4,20250802,8243.01,192,16,28.79,76.35,3.52,32.03,353,0
1221,175,3,5,9,20250322,5924.78,85,32,83.97,84.0,3.85,82.3,77,0
6393,528,1,1,12,20251111,2768.4,65,13,63.39,72.56,4.0,67.72,162,0
1766,1906,2,3,1,20250225,4778.17,272,19,136.35,88.62,4.79,61.38,276,0
11189,335,3,4,3,20251101,1915.43,144,59,112.51,89.32,4.09,79.77,398,0
8785,1378,1,7,14,20250928,2156.89,287,29,48.11,95.8,4.29,63.82,20,0
3601,1047,2,4,16,20251218,9156.41,109,9,113.54,63.19,3.02,41.79,144,0
2002,984,2,7,10,20251122,8606.28,237,41,56.27,80.76,3.33,50.31,192,0
5610,706,3,6,16,20251129,5984.55,127,35,94.74,68.87,4.39,17.35,261,0
9157,1831,3,2,9,20250224,4689.87,211,18,94.62,67.02,4.82,87.86,493,0
4582,1092,5,6,7,20250906,162.04,85,24,29.8,67.89,4.38,50.77,141,0
2294,1146,2,7,10,20250218,5814.87,186,27,26.23,89.52,4.64,74.52,363,0
1486,879,2,3,8,20250528,1828.76,34,56,82.09,81.13,3.55,74.11,274,0
3583,383,3,1,11,20250807,6754.13,10,25,21.02,80.62,3.72,21.84,41,0
2524,453,4,1,7,20250627,3658.18,237,37,95.93,86.72,3.18,33.03,92,0
5991,342,2,3,11,20251120,4759.09,195,36,59.01,81.13,3.56,74.11,200,0
8705,507,5,7,15,20251027,2826.49,12,3,144.13,81.57,4.14,51.38,471,0
3745,206,1,2,8,20251212,1029.52,189,44,131.38,79.74,4.0,76.13,27,0
11859,1132,4,6,12,20250626,4842.59,100,19,82.09,67.81,4.7,59.59,304,0
3079,21,2,1,12,20250116,3426.63,146,25,126.83,79.52,4.5,17.07,149,0
4834,867,5,6,3,20250829,5354.83,136,24,34.55,85.85,4.0,89.72,492,0
7092,1882,5,7,11,20251121,3977.47,94,20,32.21,79.74,3.92,47.68,439,0
1306,688,1,4,11,20250102,7166.71,119,53,107.09,97.4,3.88,46.77,203,0
4783,232,2,1,9,20250713,4725.58,55,31,84.17,70.82,4.24,50.31,428,0
6207,1950,5,7,1,20250220,8899.59,32,36,146.65,83.23,3.22,41.2,197,0
8540,221,2,6,5,20250423,9270.99,210,49,33.83,65.23,4.0,59.15,269,0
4382,582,3,6,2,20250724,4759.09,162,2,27.84,97.77,3.09,14.22,431,0
11821,113,3,4,5,20250808,6415.65,241,3,46.2,97.74,3.82,35.48,355,0
8869,1621,4,1,13,20250625,7855.83,8,42,82.09,93.33,3.97,88.19,247,0
8514,1102,5,5,5,20250816,4911.96,58,25,91.7,66.78,4.43,62.27,397,0
6244,934,4,5,10,20250708,8341.3,247,6,133.28,90.94,3.07,50.31,199,0
9892,797,2,4,3,20250806,1390.23,105,5,29.59,79.65,4.01,16.55,242,0
2166,490,5,3,10,20250804,6379.99,166,32,52.07,68.25,3.17,85.52,24,0
618,772,1,7,4,20250426,7771.59,250,4,109.56,89.1,3.6,75.2,467,0
4643,1171,2,1,16,20250314,8165.79,27,36,125.59,84.24,4.0,43.17,95,0
10074,1058,4,3,13,20250716,1441.09,180,20,123.76,79.74,3.07,67.78,408,0
8810,635,2,3,11,20250324,974.75,61,42,87.64,82.34,4.72,22.5,338,0
10587,1697,5,6,1,20250227,4759.09,113,5,82.09,78.68,4.49,39.69,192,0
11682,1242,1,4,9,20250421,6694.43,168,41,43.96,98.03,3.71,50.31,182,0
957,1852,1,4,4,20251129,9961.73,173,20,47.24,61.62,4.5,70.78,234,0
2164,1321,4,2,14,20251108,9277.95,136,18,16.37,89.85,3.86,69.69,106,0
4771,829,5,6,11,20250401,4759.09,199,16,86.95,67.63,4.96,50.31,373,0
10484,1806,3,5,9,20251230,4100.64,0,30,39.14,73.99,4.52,89.79,232,1
1383,1745,2,6,2,20250401,1770.31,40,7,129.82,74.88,4.0,63.02,452,0
2005,859,3,4,16,20250307,6960.5,71,11,53.88,65.04,3.52,50.31,16,0
11268,1904,2,5,16,20250602,2021.86,116,19,49.84,95.18,4.73,54.18,39,0
3727,1828,1,6,15,20250309,8034.09,282,50,82.09,97.97,4.62,76.39,0,0
3048,531,3,7,3,20250923,4784.77,278,58,38.04,66.37,3.76,50.31,177,0
8251,1830,5,2,11,20250810,3723.84,0,18,88.26,90.14,3.96,31.62,358,1
815,784,3,2,15,20250704,3318.09,189,1,86.01,96.63,4.01,11.04,139,0
12067,257,2,1,6,20250602,6048.96,19,2,69.0,86.95,4.32,87.37,21,0
9746,1005,1,7,11,20250530,5374.21,78,25,135.28,99.14,3.57,53.9,316,0
8485,1676,5,3,7,20250831,3521.87,0,39,57.46,97.7,3.08,27.37,275,1
9610,1873,3,2,10,20250813,8742.24,63,50,82.09,79.74,4.0,29.02,97,0
3096,1765,5,1,8,20250727,1136.63,136,44,118.25,62.52,3.47,25.3,457,0
7873,469,1,6,14,20250510,8752.95,75,52,141.45,80.71,4.24,48.6,473,0
3286,1265,5,2,12,20250917,4759.09,2,32,24.0,70.06,3.11,58.77,114,0
11540,1739,3,6,7,20250717,4327.47,144,53,38.07,72.9,3.24,16.32,306,0
11039,296,4,5,4,20250920,8547.11,215,25,76.85,75.87,4.56,48.72,30,0
7817,685,1,5,10,20250623,6578.53,165,38,55.66,83.16,3.77,67.56,299,0
1314,1408,5,1,4,20250609,6027.81,195,46,137.5,70.55,3.4,37.11,122,0
7478,1722,2,3,16,20250424,4759.09,274,43,37.65,63.14,4.64,58.19,324,0
12055,1791,4,2,15,20250220,4238.85,274,35,23.42,79.74,4.07,45.41,43,0
12170,889,2,6,7,20250602,6285.26,91,27,29.66,90.31,3.24,34.79,416,0
2904,1188,2,6,12,20250110,4810.26,245,31,101.94,76.72,3.51,55.77,473,0
9021,138,3,2,1,20251103,6414.71,242,57,46.09,76.58,4.07,39.7,437,0
3334,759,2,2,4,20250915,1931.62,36,2,22.45,68.91,3.88,30.09,137,0
11669,728,1,3,6,20250322,8235.12,162,50,145.52,64.05,4.83,32.83,42,0
3054,1731,2,7,11,20250528,9271.28,80,11,59.84,97.57,3.31,53.33,448,0
8801,1889,3,5,9,20251202,8067.31,253,28,82.09,63.03,4.58,27.58,241,0
5073,484,4,5,14,20251117,1721.36,124,27,82.09,60.51,3.53,62.02,413,0
8970,5,3,4,11,20250824,4759.09,94,50,68.05,83.12,3.7,30.2,434,0
10149,157,4,3,9,20250509,8541.57,190,30,56.15,61.95,3.56,88.08,230,0
11650,91,1,3,6,20250705,4849.42,177,24,45.62,98.12,4.94,47.77,339,0
2270,746,4,2,2,20250615,3435.02,175,12,34.97,93.11,4.0,12.71,266,0
2695,500,4,4,4,20250921,2131.47,184,40,46.06,69.61,3.73,69.24,451,0
8460,89,5,5,9,20250204,6672.9,251,22,42.41,79.74,3.32,62.75,37,0
12316,623,1,2,1,20250609,7811.88,230,10,52.43,60.53,3.19,33.27,410,0
9694,21,3,7,1,20250912,8544.29,253,33,79.61,79.33,4.44,65.05,226,0
10878,1429,3,1,11,20250913,3757.76,206,36,19.58,78.82,4.66,76.83,105,0
10499,867,3,3,5,20251210,7997.2,87,29,98.13,91.74,4.03,75.58,16,0
3325,69,3,3,12,20250703,6122.82,6,46,83.08,62.72,4.12,62.4,197,0
8223,1837,4,4,14,20250417,6030.21,118,14,27.21,65.38,3.76,50.31,400,0
8342,1462,4,3,2,20251127,9299.3,279,34,82.09,87.09,3.83,20.69,428,0
4708,355,2,2,11,20250420,1355.93,150,56,51.93,96.34,3.26,43.42,38,0
12351,702,1,4,10,20250815,5866.6,289,35,79.7,72.26,4.0,32.87,381,0
2115,682,1,2,5,20250808,5412.39,160,32,15.89,96.92,3.43,61.69,249,0
7766,1114,5,3,2,20250414,6744.07,70,7,34.89,79.74,3.82,35.06,200,0
7566,1558,4,6,10,20250928,5162.11,242,18,41.86,64.85,4.97,50.31,225,0
1542,1167,5,2,1,20251226,6951.56,21,26,103.44,65.38,3.8,30.98,425,0
8627,713,5,5,10,20250106,4787.37,17,6,96.61,69.42,3.55,50.31,360,0
2603,1084,3,2,11,20251207,9184.4,45,2,39.4,68.9,4.82,53.22,374,0
7027,1042,5,6,3,20250309,9729.93,126,33,79.54,79.74,3.53,51.38,418,0
4608,662,3,2,6,20250414,8133.9,18,54,71.84,91.86,3.32,61.28,298,0
10800,631,4,2,13,20251229,8911.69,200,56,96.24,64.66,4.51,50.31,216,0
10624,132,5,2,12,20251227,8371.47,276,8,148.62,65.92,4.65,36.46,219,0
11179,1442,3,7,16,20250113,436.57,236,27,126.65,95.55,4.55,61.26,318,0
4757,886,1,2,2,20250408,4759.09,44,59,82.09,79.74,4.18,23.29,479,0
6730,1064,5,5,13,20250630,6002.48,78,42,92.41,82.71,4.74,10.64,286,0
5539,933,1,5,13,20250110,5728.14,199,3,77.65,78.3,4.03,81.43,455,0
11991,1949,4,6,14,20250406,816.88,173,35,82.09,78.54,4.0,23.91,450,0
521,351,1,3,11,20251119,5320.02,117,10,104.77,79.74,3.86,83.44,459,0
10815,1497,3,2,15,20250112,707.06,151,5,103.24,88.41,4.38,55.57,126,0
9194,784,5,6,16,20250629,2317.53,205,16,27.06,74.62,3.12,48.25,302,0
9748,1503,1,7,11,20250326,1358.64,292,17,149.14,85.02,3.99,63.2,328,0
9177,1816,2,2,4,20250418,4115.99,141,42,134.54,83.35,3.11,31.54,262,0
1093,1124,4,6,15,20250422,9186.12,210,3,65.07,64.81,3.56,50.31,230,0
7035,401,4,7,11,20250920,3536.68,45,25,89.7,92.58,4.21,85.04,412,0
11258,1250,5,6,7,20251130,5353.68,269,27,31.19,77.85,4.8,85.1,117,0
4914,1594,3,2,14,20250407,3696.02,92,42,57.39,79.74,3.23,66.36,102,0
6124,508,1,1,15,20251124,3373.09,266,8,133.01,99.52,4.54,80.88,151,0
11281,1413,1,3,7,20250403,3425.87,219,38,56.17,76.62,4.0,20.77,494,0
3772,945,1,4,9,20250328,6253.02,276,16,17.96,94.34,3.42,88.79,382,0
5659,1642,1,4,3,20250212,6282.62,29,12,55.7,91.86,4.03,25.05,0,0
1110,1182,4,6,1,20250128,8567.45,286,16,69.91,78.4,3.71,89.9,395,0
4656,327,4,3,15,20251205,1871.73,265,14,51.88,80.88,4.38,78.07,303,0
10313,1877,1,7,1,20251126,59.37,295,42,143.13,78.07,4.76,17.86,477,0
1039,407,1,2,4,20251030,4759.09,203,48,121.72,69.78,3.03,50.31,224,0
12234,1163,3,3,7,20250731,4331.52,258,24,54.17,73.3,3.75,13.47,282,0
21,620,5,7,6,20250310,5554.58,140,57,82.09,71.27,4.0,37.43,351,0
8666,1238,2,6,1,20250525,4039.65,171,28,105.25,73.68,3.03,60.31,462,0
7088,955,4,2,16,20250713,4028.43,233,60,81.84,75.79,4.47,85.92,102,0
5532,156,3,4,1,20250321,6244.47,292,57,80.33,71.75,4.38,32.25,406,0
9458,841,2,3,13,20250221,9297.32,286,51,75.22,66.94,4.0,65.01,338,0
935,493,3,2,5,20250725,6236.55,133,10,21.04,95.28,3.85,55.64,442,0
8008,1570,4,3,9,20250722,9152.38,132,11,99.07,63.53,4.91,69.12,45,0
7002,243,2,3,15,20250630,4949.44,134,39,132.0,75.33,3.19,22.15,79,0
6820,368,3,6,16,20251229,7273.76,73,26,43.8,95.27,3.17,50.18,483,0
8322,1835,4,4,8,20250809,308.33,27,35,144.84,78.81,4.46,69.63,309,0
1727,299,2,7,1,20250529,3625.87,251,45,30.88,82.26,3.08,70.73,268,0
4491,901,3,1,7,20250210,8851.99,100,58,102.31,90.0,4.18,50.31,378,0
10636,1122,4,2,9,20250810,1919.38,167,12,70.63,71.28,5.0,17.78,412,0
1738,31,2,3,8,20250201,6588.73,174,49,47.29,87.03,3.58,24.5,113,0
10691,634,4,2,16,20251202,1304.04,293,60,71.7,89.21,4.75,79.53,407,0
6881,152,4,6,14,20250810,2970.09,275,26,96.29,82.86,4.95,25.96,330,0
562,1200,3,1,15,20250526,1784.13,284,57,38.51,69.84,4.0,24.09,134,0
7635,502,2,1,10,20250922,3028.08,250,59,125.71,79.74,4.06,53.06,333,0
1705,1225,1,4,6,20250421,8472.48,41,37,68.38,99.74,3.22,61.36,359,0
12273,1365,3,6,15,20250513,2006.41,133,1,112.99,79.74,4.62,25.25,398,0
1163,374,5,4,11,20250313,1897.6,127,53,62.66,85.36,3.27,52.62,294,0
9165,599,3,5,4,20250620,2904.67,94,9,112.84,85.27,4.57,34.68,314,0
10359,1501,1,2,4,20250807,0.0,4,53,77.78,61.01,4.61,40.17,205,1
7408,1362,4,2,3,20250901,3649.96,183,10,93.02,67.29,3.62,23.14,470,0
5978,1211,2,1,12,20250308,5724.52,96,40,36.37,87.51,3.35,11.25,456,0
1528,333,3,7,13,20251031,315.19,289,1,72.61,89.86,4.08,61.61,62,0
9579,429,3,6,3,20250613,4759.09,294,33,119.68,64.83,4.03,53.55,113,0
8296,171,1,4,2,20251002,992.5,293,40,136.23,93.28,4.04,17.74,260,0
2931,1429,1,6,10,20250408,9518.17,256,29,27.46,99.96,3.01,85.5,361,0
5722,1170,4,1,1,20251102,1281.26,10,45,63.68,89.84,3.06,22.37,334,0
59,1454,2,3,13,20250426,4759.09,79,59,148.95,79.94,4.43,50.71,139,0
9885,1301,3,3,16,20250613,2077.67,73,10,88.09,86.77,3.6,40.64,286,0
8508,1613,2,5,5,20251025,6288.51,189,7,24.69,78.62,4.48,20.2,34,0
4749,1360,3,4,14,20250524,4759.09,2,60,146.67,77.42,4.78,16.61,35,0
4484,1562,1,5,16,20250615,5256.45,67,21,74.35,77.29,3.43,50.31,357,0
2292,194,2,2,10,20250624,8788.9,288,47,85.34,63.66,4.93,62.63,440,0
1669,1522,2,6,7,20250215,4759.09,84,24,59.74,99.84,3.45,24.0,46,0
10701,1086,5,4,14,20250731,7686.55,277,60,82.72,94.33,4.0,50.31,45,0
10517,377,3,2,13,20250411,3034.5,42,18,15.56,78.72,4.0,25.05,237,0
9907,304,5,5,12,20250509,904.4,146,23,36.49,73.69,3.58,20.25,488,0
7043,1031,2,6,10,20250427,555.98,152,40,108.13,84.57,3.37,73.22,168,0
11943,556,5,3,6,20250206,5795.1,260,58,129.84,78.9,4.44,27.54,100,0
1650,1483,2,7,11,20250522,6484.69,113,27,29.31,66.73,4.78,50.31,329,0
9224,1119,3,5,12,20250423,7131.16,55,4,127.77,68.31,4.09,85.69,153,0
7690,235,1,6,6,20250531,6147.48,27,15,16.37,85.95,4.85,58.61,369,0
2725,1620,3,7,3,20250218,5303.85,56,1,147.33,66.71,4.0,15.78,285,0
10958,593,4,4,6,20251003,478.54,193,41,108.85,91.37,4.78,41.43,309,0
939,1062,1,4,9,20250428,7637.29,35,25,20.13,69.67,4.23,45.05,73,0
4511,254,5,2,7,20250227,7462.22,296,46,45.29,74.91,4.0,20.17,91,0
3776,1849,4,5,2,20251109,8444.45,257,41,101.54,93.81,4.65,81.28,203,0
4695,1922,1,7,14,20250414,3950.58,37,39,38.17,93.02,4.32,40.18,158,0
7736,114,2,2,12,20250726,7896.2,231,42,121.82,82.67,4.56,68.63,134,0
9024,1045,1,6,15,20250505,2267.55,232,19,78.48,85.54,3.15,62.01,489,0
999,1914,5,6,15,20250908,3764.56,203,47,30.78,80.92,4.64,27.53,179,0
10880,1169,5,6,5,20251008,1515.75,94,48,82.09,72.02,3.49,50.31,73,0
4529,1215,3,3,14,20251105,769.96,51,49,26.73,79.74,4.78,55.63,145,0
3871,1430,1,7,3,20250510,4989.46,220,51,82.09,82.02,4.06,58.79,88,0
7769,1754,1,1,9,20250405,1068.17,40,55,24.43,90.52,4.5,53.44,368,0
5355,1511,2,2,16,20250725,6327.59,76,26,65.59,74.88,4.2,22.59,269,0
892,1010,5,2,15,20250308,867.78,49,10,123.74,88.69,3.56,59.2,127,0
2908,653,5,1,8,20250419,6725.53,213,47,122.53,79.4,4.32,78.46,401,0
11135,1427,4,2,4,20250517,6151.11,100,22,105.81,79.74,3.85,19.59,315,0
5057,810,1,2,4,20250320,8853.08,169,7,89.39,69.61,4.4,53.51,161,0
3539,1669,4,4,3,20251101,2193.35,190,4,108.02,85.19,4.38,41.86,380,0
318,247,5,4,3,20251212,3647.94,133,38,43.45,67.49,3.53,31.55,490,0
5994,800,1,5,7,20251212,9049.32,181,11,120.98,86.42,3.92,73.02,431,0
916,500,1,7,12,20251012,1901.28,266,37,89.42,83.24,4.25,81.09,198,0
4125,1348,1,4,6,20250126,267.48,269,31,117.56,93.15,4.12,75.75,169,0
4416,1399,5,4,5,20251130,4586.69,220,56,64.42,89.85,3.29,14.09,320,0
11841,71,4,4,12,20250309,4759.09,171,12,109.76,85.05,4.0,84.11,274,0
11544,1000,4,7,6,20250104,1374.14,118,10,41.49,86.94,3.71,54.39,105,0
10468,525,5,4,8,20251229,438.19,4,15,37.86,70.44,3.35,28.31,58,0
1818,600,3,1,11,20251106,2359.9,49,41,126.21,63.14,4.33,83.85,176,0
2530,1133,3,4,15,20250521,1878.91,147,41,123.46,92.8,3.71,73.12,389,0
10885,151,5,6,1,20250528,560.54,44,41,73.33,99.68,4.41,78.72,21,0
3950,1145,4,4,2,20250724,8898.05,93,22,100.38,81.21,3.57,34.93,100,0
338,1405,5,3,1,20251127,1301.98,120,35,35.78,72.67,4.12,50.31,177,0
6432,417,4,4,7,20250827,4569.69,242,24,133.82,77.87,4.87,51.22,315,0
2073,1642,4,7,9,20250208,4289.55,13,15,56.73,84.2,4.04,35.64,255,0
522,940,5,7,3,20250316,9439.25,44,46,118.97,73.53,3.8,71.79,222,0
5823,484,5,1,1,20250216,361.72,222,56,122.5,65.42,4.83,77.83,157,0
10876,1590,1,1,14,20250606,1523.3,173,32,139.09,95.31,4.62,17.29,382,0
5144,268,1,7,11,20250514,7672.23,106,7,87.58,66.94,4.0,79.92,11,0
8484,1367,5,6,2,20250829,4417.95,240,25,75.47,79.74,4.0,50.31,463,0
3514,103,2,3,7,20250325,3631.53,20,19,82.09,77.63,4.14,60.28,39,0
2816,1837,4,3,6,20250223,9687.03,257,28,64.95,89.59,3.29,82.23,212,0
8072,1736,5,2,10,20250625,3937.5,297,51,56.47,83.43,3.96,54.1,56,0
6376,770,3,6,4,20250508,4759.09,163,53,117.05,94.46,3.54,73.25,182,0
9882,1678,3,2,15,20250410,8618.36,228,5,59.39,95.99,4.34,44.14,377,0
3453,1900,1,4,5,20250526,7521.87,22,42,111.97,98.28,4.41,83.33,232,0
4080,1785,3,5,10,20250206,8757.07,59,31,96.78,93.58,4.42,81.69,150,0
11240,1025,3,7,12,20251104,8923.69,41,35,22.6,69.95,3.17,45.72,74,0
10810,138,1,2,15,20250319,8997.73,130,18,46.73,87.17,3.9,50.31,350,0
767,1389,3,7,11,20251018,3843.85,122,17,118.82,79.74,3.03,73.97,486,0
3783,1562,3,5,4,20251129,4759.09,19,39,146.9,95.5,3.88,48.1,324,0
11120,233,1,6,14,20250601,9876.63,85,24,45.0,61.14,4.1,42.72,438,0
1145,1433,5,1,3,20250926,1992.92,104,17,106.08,78.15,3.18,20.61,476,0
2791,56,5,4,14,20250106,4759.09,143,49,121.78,79.74,4.0,45.5,71,0
2511,1195,1,7,4,20250806,4759.09,87,20,141.13,83.68,3.79,80.83,479,0
7884,179,4,6,9,20250607,1377.45,170,15,50.12,71.28,4.0,62.71,94,0
2274,64,5,7,5,20251222,8436.16,239,55,137.44,95.04,3.96,70.96,77,0
2861,1338,1,2,11,20251120,0.0,7,44,82.09,81.73,4.7,13.64,247,1
1222,949,4,5,3,20250123,2623.58,46,15,94.49,91.6,3.85,38.37,22,0
11188,1215,5,4,6,20250413,446.64,295,46,39.62,80.49,4.0,50.06,40,0
4865,1922,5,1,15,20251111,0.0,5,41,132.18,79.74,4.29,79.82,436,1
10594,1361,2,6,1,20251130,9618.76,288,56,15.01,84.25,3.9,69.99,58,0
7812,566,2,2,11,20250806,4759.09,229,46,118.64,65.36,3.28,25.29,246,0
8369,436,4,2,4,20250428,2792.13,74,13,100.35,74.79,3.79,60.79,390,0
7137,698,5,1,13,20250808,5574.37,146,21,69.97,95.97,4.09,11.0,272,0
7221,318,3,7,9,20251107,4772.2,85,13,132.65,79.74,3.83,29.46,413,0
4925,1140,5,3,15,20250325,4759.09,48,52,24.11,82.21,3.03,62.26,285,0
4533,1155,2,3,7,20250303,8761.17,196,33,132.59,66.37,4.97,86.93,222,0
6833,1233,4,1,7,20251004,2930.02,185,4,54.78,77.32,4.14,34.97,325,0
1673,467,3,7,12,20251224,8182.12,105,46,82.09,79.74,4.62,33.02,376,0
11864,1879,3,2,4,20250703,3389.39,267,10,39.67,69.37,3.47,50.31,99,0
9865,1914,3,7,15,20250421,6818.86,87,32,31.1,79.74,3.42,33.63,459,0
969,819,3,1,4,20251031,3943.35,77,14,142.72,70.84,4.0,49.79,81,0
4056,594,5,2,5,20250317,4759.09,180,5,116.84,68.16,4.46,26.01,152,0
7837,222,4,5,16,20250722,5046.05,2,20,105.46,68.64,3.84,60.47,329,0
1809,1788,3,5,6,20250428,5492.97,220,60,82.09,85.2,4.71,76.57,110,0
2276,224,1,1,4,20250325,5217.22,223,23,146.41,92.43,4.36,50.31,242,0
3762,1457,2,2,10,20250125,4339.59,265,27,128.46,89.62,3.38,10.8,129,0
10269,147,3,5,11,20251027,710.11,66,1,17.86,66.22,4.55,43.94,437,0
10926,1871,2,3,12,20250718,1665.25,270,13,101.14,82.19,3.97,36.3,65,0
10002,137,3,7,10,20250115,3633.84,84,34,120.28,89.43,4.0,25.97,300,0
6936,243,4,5,12,20250310,7936.57,229,42,133.19,71.25,4.72,77.21,135,0
2046,1303,1,4,6,20250819,5746.62,141,24,20.2,91.7,4.61,82.22,232,0
9616,1137,5,5,9,20250928,9205.33,56,38,116.76,91.04,4.88,53.9,388,0
7249,1357,3,2,11,20250209,8861.23,119,53,114.8,82.72,4.09,27.2,28,0
5114,330,5,4,12,20250808,0.0,3,55,49.75,90.39,4.4,35.62,225,1
1296,1390,3,4,12,20251017,7382.62,217,6,131.2,72.47,3.79,28.48,431,0
8806,234,1,7,13,20250817,1330.51,256,19,35.36,84.9,3.04,66.94,356,0
4688,1719,4,1,12,20250903,4759.09,115,40,27.64,96.33,4.0,28.12,187,0
3953,1257,2,5,12,20250920,5102.78,300,4,129.05,64.01,3.7,57.81,379,0
9210,711,4,4,12,20250328,3720.62,63,17,81.24,84.67,3.23,45.16,243,0
4318,413,4,5,13,20250426,4759.09,138,10,55.38,73.83,4.0,51.56,321,0
10390,1432,5,6,16,20250625,6185.0,175,23,108.6,69.06,5.0,49.06,154,0
445,1366,2,7,14,20250903,1212.92,13,9,136.52,76.07,4.68,45.68,47,0
5520,669,1,7,1,20250413,6939.18,124,6,104.72,86.71,4.05,35.83,33,0
859,58,2,5,4,20250107,8708.81,265,47,50.02,76.23,4.24,23.63,176,0
11098,573,3,3,8,20250912,9986.04,154,1,53.08,83.45,3.67,30.4,2,0
4440,1187,2,1,5,20250528,7224.95,253,5,87.4,68.03,3.93,78.93,482,0
5322,630,2,3,15,20250221,9125.35,252,46,82.09,88.01,4.15,73.01,312,0
842,1261,5,5,1,20251021,2784.13,96,49,78.84,71.07,4.34,58.37,465,0
9656,291,5,2,2,20251122,304.78,250,39,144.12,81.94,4.88,24.76,427,0
9374,1895,5,4,9,20250602,872.89,260,2,64.1,80.65,4.31,56.04,398,0
1888,685,2,5,5,20250824,323.59,123,57,82.09,79.05,3.93,54.61,144,0
11945,293,5,2,9,20250831,2854.59,241,42,72.69,67.09,4.59,66.53,442,0
995,1711,4,5,5,20250527,8216.11,279,39,64.14,66.56,4.32,39.7,282,0
12115,293,2,4,10,20250119,3781.48,21,23,26.86,75.95,3.73,78.03,175,0
9308,329,3,2,6,20250716,4022.45,300,1,73.96,79.19,4.09,74.78,121,0
1555,1857,5,3,5,20250127,7536.8,180,25,68.48,95.14,4.0,43.13,239,0
10401,1108,1,1,8,20250122,3091.37,276,56,103.4,63.25,4.17,63.44,384,0
1974,20,4,3,6,20251202,7173.98,120,60,128.78,93.71,4.28,47.79,121,0
1952,175,2,2,9,20251110,6055.83,159,18,15.99,66.6,4.27,88.05,116,0
5608,623,1,5,5,20250430,9652.89,231,28,43.5,90.84,3.14,38.47,67,0
9819,1090,5,1,9,20250919,9124.04,106,57,90.56,62.99,4.36,33.11,498,0
7937,1102,3,4,9,20250308,7992.45,91,9,32.66,86.3,4.14,14.58,245,0
11255,1685,5,7,8,20250902,6784.47,218,24,79.38,61.84,4.55,31.8,264,0
9793,23,5,1,3,20250219,4759.09,61,54,138.69,67.04,3.5,89.23,17,0
2514,1875,2,1,9,20250122,7975.27,88,58,100.58,93.05,4.63,67.85,213,0
5560,1777,4,1,1,20250328,3584.68,158,7,34.55,91.45,3.98,22.22,268,0
6302,874,5,7,3,20251231,154.66,249,59,39.53,69.65,4.31,67.09,273,0
2836,1362,4,2,3,20250104,4949.75,263,42,100.39,93.01,4.0,45.91,267,0
4701,1675,1,1,8,20250103,6015.11,264,4,82.09,72.1,3.96,50.31,480,0
2446,1422,3,5,11,20250211,1531.9,222,17,85.45,65.04,3.58,75.9,492,0
2234,938,2,3,11,20250217,6801.47,220,54,132.56,69.86,4.12,38.67,315,0
3051,131,1,3,7,20250113,7681.43,147,14,148.41,97.49,3.89,83.99,387,0
10365,1243,2,4,8,20250225,4759.09,272,47,72.78,96.55,4.0,57.96,341,0
401,870,5,1,5,20250518,382.95,20,35,70.46,82.73,4.41,19.05,246,0
7921,117,5,5,14,20251022,6684.38,78,7,26.8,88.21,3.96,61.81,334,0
8110,100,1,4,8,20250113,1198.04,81,20,18.38,69.1,3.77,40.43,432,0
5199,533,4,3,15,20250623,5492.47,185,29,79.38,67.69,4.0,79.94,302,0
8226,1108,5,6,13,20250603,4541.44,88,13,46.71,99.68,4.57,47.87,60,0
10913,132,4,3,1,20251025,2103.17,217,53,119.1,63.34,4.56,74.34,497,0
10500,1752,5,2,5,20250410,4759.09,233,57,142.27,83.37,3.65,54.18,405,0
1024,550,2,7,13,20250121,1158.75,142,37,135.33,71.37,3.48,27.64,309,0
3299,1118,1,7,15,20251004,2528.33,74,1,27.01,92.09,3.01,22.18,122,0
9508,1016,1,5,2,20250719,2175.85,271,43,15.23,73.51,4.41,84.86,8,0
9378,928,2,3,16,20250913,89.73,201,5,70.85,69.4,3.64,43.18,293,0
2965,978,2,5,9,20251127,2257.19,221,53,57.25,75.57,3.57,25.18,152,0
11810,1450,5,6,11,20250130,1314.61,235,58,65.44,96.62,3.03,36.87,43,0
8349,913,3,3,10,20250103,8444.65,268,57,79.61,84.02,4.76,52.46,419,0
5895,113,2,5,7,20251006,7998.52,90,31,28.86,78.88,4.03,81.92,294,0
4242,401,5,4,10,20251219,5248.99,55,43,90.26,93.01,3.75,81.27,181,0
5425,490,4,7,11,20251226,7839.62,185,5,79.29,99.09,4.63,23.85,349,0
7019,1170,3,2,5,20251115,2630.62,13,46,60.88,61.16,4.0,39.57,181,0
3402,72,3,4,9,20250318,7590.54,188,55,145.3,70.54,4.0,50.31,387,0
10383,77,2,3,7,20250620,86.61,277,21,16.6,62.78,4.86,73.77,444,0
4310,1490,5,4,6,20251209,442.78,234,29,111.56,69.04,3.99,61.0,199,0
4081,1642,3,6,5,20251102,8541.93,298,32,67.63,72.46,4.78,53.33,45,0
804,1024,3,6,8,20251229,9927.92,42,36,80.2,96.85,3.85,16.2,65,0
1551,1017,2,2,14,20250621,5747.36,230,33,122.48,82.81,4.99,23.24,447,0
1010,894,5,6,9,20250214,4043.2,125,43,50.47,96.26,4.75,19.68,82,0
